transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,Date,address,postcode,state,country,property_valuation,profit
9366,5,2785,2017-09-13,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38206.0,Gennifer,Baily,Female,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,(ï½¡â â âï½¡),No,8.0,1981-07-31,677 Golden Leaf Junction,4054,QLD,Australia,6,114.93
10937,1,2785,2017-06-16,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667.0,Gennifer,Baily,Female,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,(ï½¡â â âï½¡),No,8.0,1981-07-31,677 Golden Leaf Junction,4054,QLD,Australia,6,448.67999999999995
11671,20,2785,2017-11-15,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701.0,Gennifer,Baily,Female,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,(ï½¡â â âï½¡),No,8.0,1981-07-31,677 Golden Leaf Junction,4054,QLD,Australia,6,195.33999999999992
14098,38,2785,2017-06-24,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,37220.0,Gennifer,Baily,Female,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,(ï½¡â â âï½¡),No,8.0,1981-07-31,677 Golden Leaf Junction,4054,QLD,Australia,6,751.02
15677,3,2785,2017-04-10,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145.0,Gennifer,Baily,Female,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,(ï½¡â â âï½¡),No,8.0,1981-07-31,677 Golden Leaf Junction,4054,QLD,Australia,6,1702.5499999999997
5859,14,401,2017-08-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Halette,Helling,Female,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,â¡,No,15.0,1986-12-11,5359 Alpine Hill,2579,NSW,Australia,5,152.54999999999995
11088,46,401,2017-12-01,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,Halette,Helling,Female,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,â¡,No,15.0,1986-12-11,5359 Alpine Hill,2579,NSW,Australia,5,1215.34
11297,18,401,2017-10-25,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,Halette,Helling,Female,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,â¡,No,15.0,1986-12-11,5359 Alpine Hill,2579,NSW,Australia,5,143.82
14461,84,401,2017-03-17,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Halette,Helling,Female,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,â¡,No,15.0,1986-12-11,5359 Alpine Hill,2579,NSW,Australia,5,75.48000000000002
17776,73,401,2017-03-05,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Halette,Helling,Female,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,â¡,No,15.0,1986-12-11,5359 Alpine Hill,2579,NSW,Australia,5,1612.25
18662,34,401,2017-09-11,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Halette,Helling,Female,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,â¡,No,15.0,1986-12-11,5359 Alpine Hill,2579,NSW,Australia,5,309.80999999999995
19037,28,401,2017-06-18,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,Halette,Helling,Female,56,1986-12-11,Assistant Professor,Retail,Mass Customer,N,â¡,No,15.0,1986-12-11,5359 Alpine Hill,2579,NSW,Australia,5,133.7800000000002
5863,0,705,2017-03-21,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Eddie,Yekel,Male,48,1964-01-16,Quality Engineer,Retail,High Net Worth,N,-100,No,14.0,1964-01-16,15 Emmet Street,2233,NSW,Australia,10,15.080000000000005
8002,22,705,2017-08-01,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,Eddie,Yekel,Male,48,1964-01-16,Quality Engineer,Retail,High Net Worth,N,-100,No,14.0,1964-01-16,15 Emmet Street,2233,NSW,Australia,10,143.82
11010,0,705,2017-12-19,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Eddie,Yekel,Male,48,1964-01-16,Quality Engineer,Retail,High Net Worth,N,-100,No,14.0,1964-01-16,15 Emmet Street,2233,NSW,Australia,10,133.38
18826,41,705,2017-10-12,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,Eddie,Yekel,Male,48,1964-01-16,Quality Engineer,Retail,High Net Worth,N,-100,No,14.0,1964-01-16,15 Emmet Street,2233,NSW,Australia,10,209.84000000000003
5878,73,797,2017-08-18,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Meridel,Rawet,Female,51,1973-10-20,Internal Auditor,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,19.0,1973-10-20,81 Holy Cross Alley,2077,NSW,Australia,8,1612.25
8235,36,797,2017-01-18,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,Meridel,Rawet,Female,51,1973-10-20,Internal Auditor,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,19.0,1973-10-20,81 Holy Cross Alley,2077,NSW,Australia,8,437.46
10452,92,797,2017-12-09,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Meridel,Rawet,Female,51,1973-10-20,Internal Auditor,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,19.0,1973-10-20,81 Holy Cross Alley,2077,NSW,Australia,8,155.6500000000001
11824,90,797,2017-02-18,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Meridel,Rawet,Female,51,1973-10-20,Internal Auditor,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,19.0,1973-10-20,81 Holy Cross Alley,2077,NSW,Australia,8,72.59999999999997
5880,56,597,2017-04-18,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Cassandra,Aucoate,Female,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,No,6.0,1954-12-10,60010 Knutson Road,3137,Victoria,Australia,7,45.96000000000001
9183,4,597,2017-05-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,Cassandra,Aucoate,Female,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,No,6.0,1954-12-10,60010 Knutson Road,3137,Victoria,Australia,7,451.6500000000001
10167,2,597,2017-07-01,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,Cassandra,Aucoate,Female,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,No,6.0,1954-12-10,60010 Knutson Road,3137,Victoria,Australia,7,17.869999999999997
12654,43,597,2017-10-30,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Cassandra,Aucoate,Female,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,No,6.0,1954-12-10,60010 Knutson Road,3137,Victoria,Australia,7,502.47
14577,48,597,2017-07-03,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,Cassandra,Aucoate,Female,6,1954-12-10,Recruiter,Manufacturing,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,No,6.0,1954-12-10,60010 Knutson Road,3137,Victoria,Australia,7,812.44
5890,13,328,2017-02-06,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,ã,No,12.0,1991-04-11,2 Thierer Lane,3437,VIC,Australia,8,574.6200000000001
6478,50,328,2017-02-03,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,ã,No,12.0,1991-04-11,2 Thierer Lane,3437,VIC,Australia,8,43.97
7091,100,328,2017-12-07,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,ã,No,12.0,1991-04-11,2 Thierer Lane,3437,VIC,Australia,8,830.2399999999999
9081,32,328,2017-10-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,ã,No,12.0,1991-04-11,2 Thierer Lane,3437,VIC,Australia,8,431.33000000000004
11661,2,328,2017-02-14,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,ã,No,12.0,1991-04-11,2 Thierer Lane,3437,VIC,Australia,8,17.869999999999997
13544,50,328,2017-12-26,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,ã,No,12.0,1991-04-11,2 Thierer Lane,3437,VIC,Australia,8,43.97
15212,70,328,2017-07-20,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,ã,No,12.0,1991-04-11,2 Thierer Lane,3437,VIC,Australia,8,198.29000000000002
18271,60,328,2017-08-12,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,Bernice,Kings,Female,87,1991-04-11,Senior Developer,Manufacturing,Mass Customer,N,ã,No,12.0,1991-04-11,2 Thierer Lane,3437,VIC,Australia,8,217.51
5892,3,1590,2017-03-22,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823.0,Crystie,Fontanet,Female,8,1965-12-09,Assistant Manager,Retail,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,14.0,1965-12-09,5 Elgar Place,4132,QLD,Australia,5,1702.5499999999997
6501,59,1590,2017-10-05,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34244.0,Crystie,Fontanet,Female,8,1965-12-09,Assistant Manager,Retail,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,14.0,1965-12-09,5 Elgar Place,4132,QLD,Australia,5,327.9799999999999
17280,60,1590,2017-08-20,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41848.0,Crystie,Fontanet,Female,8,1965-12-09,Assistant Manager,Retail,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,14.0,1965-12-09,5 Elgar Place,4132,QLD,Australia,5,217.51
7371,38,2013,2017-04-28,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336.0,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19.0,1995-08-10,06069 Hayes Road,2099,NSW,Australia,8,751.02
10297,43,2013,2017-11-15,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,34071.0,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19.0,1995-08-10,06069 Hayes Road,2099,NSW,Australia,8,502.47
13555,12,2013,2017-07-18,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19.0,1995-08-10,06069 Hayes Road,2099,NSW,Australia,8,1069.5500000000002
14289,9,2013,2017-12-15,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19.0,1995-08-10,06069 Hayes Road,2099,NSW,Australia,8,75.13999999999999
14615,27,2013,2017-06-29,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19.0,1995-08-10,06069 Hayes Road,2099,NSW,Australia,8,110.80999999999995
14933,37,2013,2017-11-13,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19.0,1995-08-10,06069 Hayes Road,2099,NSW,Australia,8,1544.6100000000001
16823,61,2013,2017-03-19,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42145.0,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19.0,1995-08-10,06069 Hayes Road,2099,NSW,Australia,8,14.229999999999997
19349,30,2013,2017-04-17,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,39031.0,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19.0,1995-08-10,06069 Hayes Road,2099,NSW,Australia,8,299.27
19958,56,2013,2017-06-04,1.0,Cancelled,OHM Cycles,Standard,medium,medium,183.86,137.9,34170.0,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19.0,1995-08-10,06069 Hayes Road,2099,NSW,Australia,8,45.96000000000001
5903,0,329,2017-05-21,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37220.0,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,1,Yes,12.0,1984-11-20,19507 Red Cloud Park,3338,VIC,Australia,4,133.38
5961,19,329,2017-01-25,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560.0,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,1,Yes,12.0,1984-11-20,19507 Red Cloud Park,3338,VIC,Australia,4,114.93
6666,27,329,2017-05-26,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,36498.0,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,1,Yes,12.0,1984-11-20,19507 Red Cloud Park,3338,VIC,Australia,4,903.11
6952,87,329,2017-11-26,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668.0,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,1,Yes,12.0,1984-11-20,19507 Red Cloud Park,3338,VIC,Australia,4,1592.19
9078,91,329,2017-05-19,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193.0,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,1,Yes,12.0,1984-11-20,19507 Red Cloud Park,3338,VIC,Australia,4,128.45999999999992
18074,45,329,2017-06-10,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,40649.0,Garvy,Berthel,Male,25,1984-11-20,Account Representative IV,Entertainment,High Net Worth,N,1,Yes,12.0,1984-11-20,19507 Red Cloud Park,3338,VIC,Australia,4,745.94
5906,34,2922,2017-07-05,1.0,Cancelled,Norco Bicycles,Road,high,large,774.53,464.72,35560.0,Wallache,Tatlow,Male,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,N,1;DROP TABLE users,Yes,10.0,1981-12-10,2 Jackson Way,4210,QLD,Australia,4,309.80999999999995
11961,87,2922,2017-10-24,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,41434.0,Wallache,Tatlow,Male,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,N,1;DROP TABLE users,Yes,10.0,1981-12-10,2 Jackson Way,4210,QLD,Australia,4,471.6
15736,52,2922,2017-09-01,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35470.0,Wallache,Tatlow,Male,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,N,1;DROP TABLE users,Yes,10.0,1981-12-10,2 Jackson Way,4210,QLD,Australia,4,450.77
18632,54,2922,2017-12-29,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295.0,Wallache,Tatlow,Male,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,N,1;DROP TABLE users,Yes,10.0,1981-12-10,2 Jackson Way,4210,QLD,Australia,4,1279.3999999999999
19818,7,2922,2017-04-22,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838.0,Wallache,Tatlow,Male,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,N,1;DROP TABLE users,Yes,10.0,1981-12-10,2 Jackson Way,4210,QLD,Australia,4,745.94
5915,59,3306,2017-04-15,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Iggy,Whorton,Male,50,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,7.0,1991-05-17,518 Donald Street,2170,NSW,Australia,9,327.9799999999999
9379,26,3306,2017-08-10,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,Iggy,Whorton,Male,50,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,7.0,1991-05-17,518 Donald Street,2170,NSW,Australia,9,1230.3000000000002
9547,49,3306,2017-11-20,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Iggy,Whorton,Male,50,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,7.0,1991-05-17,518 Donald Street,2170,NSW,Australia,9,133.38
18351,47,3306,2017-10-01,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,Iggy,Whorton,Male,50,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,7.0,1991-05-17,518 Donald Street,2170,NSW,Australia,9,189.27999999999997
19453,68,3306,2017-01-09,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,Iggy,Whorton,Male,50,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,7.0,1991-05-17,518 Donald Street,2170,NSW,Australia,9,1592.19
5916,23,1424,2017-10-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833.0,Allin,Arbuckel,Male,56,1974-08-03,Occupational Therapist,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,14.0,1974-08-03,94079 Eggendart Point,2745,NSW,Australia,9,817.36
7802,35,1424,2017-04-08,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Allin,Arbuckel,Male,56,1974-08-03,Occupational Therapist,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,14.0,1974-08-03,94079 Eggendart Point,2745,NSW,Australia,9,448.67999999999995
18021,41,1424,2017-01-05,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586.0,Allin,Arbuckel,Male,56,1974-08-03,Occupational Therapist,Health,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,14.0,1974-08-03,94079 Eggendart Point,2745,NSW,Australia,9,209.84000000000003
5925,51,100,2017-05-10,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41848.0,Tripp,Steed,Male,80,1968-05-11,General Manager,Financial Services,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,Yes,4.0,1968-05-11,8722 Summit Alley,2065,New South Wales,Australia,12,802.26
9585,9,100,2017-12-19,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38647.0,Tripp,Steed,Male,80,1968-05-11,General Manager,Financial Services,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,Yes,4.0,1968-05-11,8722 Summit Alley,2065,New South Wales,Australia,12,75.13999999999999
5926,21,1556,2017-06-28,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,36334.0,Bartram,Brownstein,Male,30,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,"'""''''""",Yes,6.0,1986-03-25,13795 Corscot Drive,2147,NSW,Australia,9,690.49
9223,82,1556,2017-09-02,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533.0,Bartram,Brownstein,Male,30,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,"'""''''""",Yes,6.0,1986-03-25,13795 Corscot Drive,2147,NSW,Australia,9,459.46000000000015
10207,53,1556,2017-03-08,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33259.0,Bartram,Brownstein,Male,30,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,"'""''''""",Yes,6.0,1986-03-25,13795 Corscot Drive,2147,NSW,Australia,9,693.76
15986,77,1556,2017-03-05,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42218.0,Bartram,Brownstein,Male,30,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,"'""''''""",Yes,6.0,1986-03-25,13795 Corscot Drive,2147,NSW,Australia,9,445.2099999999999
18273,26,1556,2017-10-07,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552.0,Bartram,Brownstein,Male,30,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,"'""''''""",Yes,6.0,1986-03-25,13795 Corscot Drive,2147,NSW,Australia,9,1230.3000000000002
5930,26,1693,2017-04-13,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,Ring,Birchall,Male,79,1965-11-06,Accountant I,Health,Affluent Customer,N,"''''""",No,4.0,1965-11-06,419 2nd Center,4220,QLD,Australia,9,1230.3000000000002
5959,31,1693,2017-01-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Ring,Birchall,Male,79,1965-11-06,Accountant I,Health,Affluent Customer,N,"''''""",No,4.0,1965-11-06,419 2nd Center,4220,QLD,Australia,9,57.72999999999999
7483,35,1693,2017-07-15,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,Ring,Birchall,Male,79,1965-11-06,Accountant I,Health,Affluent Customer,N,"''''""",No,4.0,1965-11-06,419 2nd Center,4220,QLD,Australia,9,903.11
11399,31,1693,2017-08-19,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Ring,Birchall,Male,79,1965-11-06,Accountant I,Health,Affluent Customer,N,"''''""",No,4.0,1965-11-06,419 2nd Center,4220,QLD,Australia,9,57.72999999999999
16809,65,1693,2017-10-16,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,Ring,Birchall,Male,79,1965-11-06,Accountant I,Health,Affluent Customer,N,"''''""",No,4.0,1965-11-06,419 2nd Center,4220,QLD,Australia,9,1028.76
19152,1,1693,2017-05-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Ring,Birchall,Male,79,1965-11-06,Accountant I,Health,Affluent Customer,N,"''''""",No,4.0,1965-11-06,419 2nd Center,4220,QLD,Australia,9,448.67999999999995
5932,41,1164,2017-05-30,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,N,1,Yes,17.0,1977-01-09,92867 Lukken Lane,3142,VIC,Australia,9,104.24000000000001
6313,14,1164,2017-02-14,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,N,1,Yes,17.0,1977-01-09,92867 Lukken Lane,3142,VIC,Australia,9,152.54999999999995
17043,72,1164,2017-07-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,40553.0,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,N,1,Yes,17.0,1977-01-09,92867 Lukken Lane,3142,VIC,Australia,9,90.09999999999997
5938,31,1344,2017-12-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,Renelle,Tutin,Female,20,1995-11-02,Tax Accountant,Manufacturing,Mass Customer,N,á ,No,4.0,1995-11-02,87897 Lighthouse Bay Pass,3747,VIC,Australia,4,57.72999999999999
9311,36,1344,2017-11-06,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,Renelle,Tutin,Female,20,1995-11-02,Tax Accountant,Manufacturing,Mass Customer,N,á ,No,4.0,1995-11-02,87897 Lighthouse Bay Pass,3747,VIC,Australia,4,437.46
17476,49,1344,2017-11-15,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Renelle,Tutin,Female,20,1995-11-02,Tax Accountant,Manufacturing,Mass Customer,N,á ,No,4.0,1995-11-02,87897 Lighthouse Bay Pass,3747,VIC,Australia,4,133.38
5939,59,1452,2017-12-28,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Zachery,Hamber,Male,99,1955-12-31,Safety Technician III,Retail,Mass Customer,N,",./;'[]\-=",No,20.0,1955-12-31,913 Londonderry Trail,2567,NSW,Australia,8,327.9799999999999
11082,4,1452,2017-01-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,Zachery,Hamber,Male,99,1955-12-31,Safety Technician III,Retail,Mass Customer,N,",./;'[]\-=",No,20.0,1955-12-31,913 Londonderry Trail,2567,NSW,Australia,8,451.6500000000001
12512,57,1452,2017-07-21,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,Zachery,Hamber,Male,99,1955-12-31,Safety Technician III,Retail,Mass Customer,N,",./;'[]\-=",No,20.0,1955-12-31,913 Londonderry Trail,2567,NSW,Australia,8,1630.25
14574,59,1452,2017-06-10,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Zachery,Hamber,Male,99,1955-12-31,Safety Technician III,Retail,Mass Customer,N,",./;'[]\-=",No,20.0,1955-12-31,913 Londonderry Trail,2567,NSW,Australia,8,327.9799999999999
17931,53,1452,2017-06-13,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,Zachery,Hamber,Male,99,1955-12-31,Safety Technician III,Retail,Mass Customer,N,",./;'[]\-=",No,20.0,1955-12-31,913 Londonderry Trail,2567,NSW,Australia,8,693.76
5951,100,798,2017-06-29,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Dorita,Blackburne,Female,22,1988-05-20,Teacher,Financial Services,High Net Worth,N,Ù¡Ù¢Ù£,No,5.0,1988-05-20,1 Loomis Parkway,3156,VIC,Australia,9,152.54999999999995
10293,4,798,2017-12-09,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,Dorita,Blackburne,Female,22,1988-05-20,Teacher,Financial Services,High Net Worth,N,Ù¡Ù¢Ù£,No,5.0,1988-05-20,1 Loomis Parkway,3156,VIC,Australia,9,1383.6100000000001
11543,59,798,2017-01-09,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Dorita,Blackburne,Female,22,1988-05-20,Teacher,Financial Services,High Net Worth,N,Ù¡Ù¢Ù£,No,5.0,1988-05-20,1 Loomis Parkway,3156,VIC,Australia,9,155.6500000000001
